data_split,vnf_profile,vCPU_cores,VNF_memory_MB,Link_Capacity_limit_Mbps,offered_load_pps,offered_load_mbps,VNF_cpu_utilization_pct,VNF_memory_utilization_pct,vfw_forwarded_packets_per_sec,vfw_dropped_packets_per_sec,MQTT_package_latency_p99_ms,MQTT_package_loss_pct,MQTT_devices_connected
train,vfw,4,896,65,12805.8071,65.0378,7.8156,27.8682,4161.9122,9715.4077,0.1767,0.4676,50.0
train,vfw,4,384,75,13864.2552,74.9957,10.2785,42.0491,4706.8937,9424.2653,0.0483,0.3331,50.0
train,vfw,3,384,45,10673.2044,45.0051,10.8032,38.3591,2686.3644,8773.493,0.0038,0.7333,50.0
train,vfw,4,640,55,11663.3067,55.0048,8.0826,27.9099,3042.1959,8102.0655,0.1728,0.5998,50.0
train,vfw,3,768,99999,18941.3985,126.9086,16.7186,25.797,7758.4379,8605.2941,0.0015,0.0,50.0
train,vfw,2,896,95,16080.9542,94.9871,18.4039,25.5891,7517.3448,11229.8228,0.0182,0.0666,50.0
train,vfw,3,896,90,15546.5725,90.0031,12.4888,26.2247,5992.7795,10700.5316,0.0693,0.1333,50.0
train,vfw,1,384,65,12793.4027,64.9485,41.9902,36.8575,3928.8037,9831.6218,0.0973,0.4665,50.0
train,vfw,1,896,50,11171.5438,49.9395,26.3454,23.9051,2476.2106,9157.8205,0.0486,0.6663,50.0
train,vfw,3,896,95,16084.2847,94.9975,12.7227,26.3507,6158.4077,10511.2121,0.0285,0.0666,50.0
train,vfw,4,896,75,13903.163,75.055,9.296,27.9272,5779.5032,10904.2368,0.1302,0.3347,50.0
train,vfw,2,512,35,9583.451,34.9756,13.0619,24.3538,1006.0736,8692.65,0.0020,0.8667,50.0
train,vfw,3,768,25,8514.8088,24.9958,7.2929,24.8921,573.2136,8431.5522,0.1785,0.9996,50.0
train,vfw,4,1024,95,16100.397,95.0934,10.5997,28.1538,7293.4142,11408.9649,0.0421,0.0697,50.0
train,vfw,4,640,100,16619.8562,100.0375,11.8554,28.7135,7669.3274,11415.3778,0.0141,0.0008,50.0
train,vfw,3,256,30,9034.201,29.9914,9.2928,51.9186,1092.7915,5940.6582,0.0009,0.9333,50.0
train,vfw,4,768,45,10575.5812,45.0101,7.041,27.5861,2299.1188,8732.5418,0.0763,0.7332,50.0
train,vfw,4,1024,70,13369.0758,70.0453,10.73,27.6582,4591.1013,10183.7992,0.1822,0.4017,50.0
train,vfw,1,896,80,14478.1664,79.9593,34.7288,24.2612,5564.1696,10723.7403,0.028,0.2665,50.0
train,vfw,3,384,99999,18956.9651,126.9013,18.5694,37.453,8157.7346,9090.915,0.0014,0.0,50.0
train,vfw,2,768,30,9059.3651,29.9902,13.0087,24.809,710.4899,9020.6282,0.0473,0.933,50.0
train,vfw,3,768,80,14464.6405,79.9962,11.5985,25.8203,5444.7481,10294.4661,0.1322,0.2666,50.0
train,vfw,4,640,30,8907.8789,30.0019,6.083,27.2966,356.6,6546.9735,0.2052,0.9326,50.0
train,vfw,2,1024,30,9080.4735,30.0049,11.8891,25.6799,859.1954,9050.498,0.0937,0.9326,50.0
train,vfw,3,256,85,14974.5884,84.9813,16.5125,51.7518,6618.066,10785.3775,0.0113,0.2,50.0
train,vfw,2,640,30,9054.5352,29.9883,12.6689,24.614,1196.0213,9225.2868,0.0241,0.9331,50.0
train,vfw,1,896,45,10642.9211,44.9803,24.2583,24.3236,2694.2615,9749.8949,0.052,0.7329,50.0
train,vfw,4,1024,30,9011.0082,29.9955,8.7531,27.2182,1157.8126,9196.4683,0.4064,0.9328,49.0
train,vfw,2,1024,100,16609.2679,99.977,17.6113,26.1813,7133.7267,10815.9223,0.0141,0.0,50.0
train,vfw,3,1024,70,13360.7288,70.0009,10.5566,25.8588,3559.0097,10062.408,0.0225,0.3997,50.0
train,vfw,3,384,55,11748.4024,55.0,11.3635,38.2793,2887.9093,8462.338,0.0056,0.6,50.0
train,vfw,1,768,99999,18998.4491,126.9418,50.8147,23.9856,9918.8796,10630.1422,0.145,0.0,50.0
train,vfw,2,768,40,10143.1004,39.9867,13.8831,25.0378,1951.3774,9403.901,0.0426,0.7997,50.0
train,vfw,1,1024,50,11209.9825,49.9625,25.543,24.0729,3101.3706,9750.8609,0.1054,0.6661,50.0
train,vfw,4,1024,25,8466.6534,25.0058,5.5042,27.2344,934.5815,9256.8963,0.4344,0.9992,49.0
train,vfw,2,896,100,16621.9156,99.9677,19.145,25.8805,7034.0569,10502.4051,0.0141,0.0,50.0
train,vfw,4,256,90,15538.0006,89.9909,10.2027,56.1793,6852.7031,11251.0932,0.0238,0.1332,50.0
train,vfw,4,256,45,10592.9265,44.9907,6.6515,54.5592,2300.5233,9394.3199,0.0672,0.7327,50.0
train,vfw,3,512,70,13380.2731,69.9988,10.9086,25.2938,5211.7141,10788.0554,0.0085,0.4,50.0
train,vfw,4,896,65,12803.2506,65.0419,8.8193,27.7729,4205.8629,9903.3672,0.1767,0.4676,50.0
train,vfw,2,768,60,12307.512,59.983,16.2696,25.4199,3883.1216,10109.5518,0.0331,0.5331,50.0
train,vfw,4,1024,75,13917.6606,75.0629,9.5869,27.8496,5386.3787,10714.7437,0.1542,0.3353,50.0
train,vfw,1,256,60,12260.1126,59.8807,42.6358,49.1908,3851.7785,9724.3138,0.14,0.5329,49.0
train,vfw,4,1024,75,13922.338,75.0716,9.1762,27.6757,5138.3598,10436.041,0.1542,0.3353,50.0
train,vfw,1,1024,85,15039.0203,84.908,31.4548,24.1771,6005.9828,10411.6427,0.029,0.1998,50.0
train,vfw,1,640,50,11150.3912,50.0047,29.9976,24.2134,2642.3522,9678.1801,0.0194,0.6665,50.0
train,vfw,3,256,55,11731.7472,54.9928,12.3562,51.6372,3662.3198,8142.3445,0.0056,0.6,50.0
train,vfw,3,512,35,9618.2846,35.0043,8.8182,24.8987,1478.0871,9326.09,0.0019,0.8667,50.0
train,vfw,2,896,85,15004.4098,84.9742,17.0339,25.6637,5392.5292,9971.3243,0.0262,0.1999,50.0
train,vfw,3,256,95,16051.5514,94.9705,17.1589,51.4949,7608.8479,10886.1273,0.0131,0.0667,50.0
train,vfw,4,384,40,10013.9882,40.0037,6.1703,40.8455,1663.0788,7783.5926,0.0962,0.7994,50.0
train,vfw,4,384,50,11107.1829,49.9906,7.4094,41.3497,2928.3148,8821.0573,0.0352,0.6661,50.0
train,vfw,3,512,25,8544.5949,24.9947,6.8566,24.7697,963.8275,8950.9324,0.0,1.0,50.0
train,vfw,4,896,80,14442.117,80.0355,10.3056,28.0681,5890.1721,10269.0052,0.1069,0.2683,50.0
train,vfw,2,768,65,12841.8218,64.9697,17.4332,24.9618,3673.1941,9833.3397,0.0307,0.4665,50.0
train,vfw,1,768,65,12816.3203,64.9882,32.847,24.3402,4172.8942,10015.7689,0.0281,0.4665,50.0
train,vfw,1,768,80,14459.1331,79.9726,40.4507,24.3312,5616.4738,10580.0414,0.0221,0.2666,50.0
train,vfw,1,768,60,12257.3337,59.9822,31.7697,24.1281,3714.3583,10145.5002,0.0284,0.5331,50.0
train,vfw,3,384,40,10128.3776,39.9954,8.9895,38.275,1661.0278,8021.5728,0.0032,0.8,50.0
train,vfw,3,1024,60,12294.1007,60.0004,10.8362,25.9786,3340.1329,9407.3639,0.2388,0.5329,50.0
train,vfw,2,256,85,14987.4237,84.9872,23.5799,50.3485,6457.7176,10742.7484,0.0296,0.1998,50.0
train,vfw,2,1024,85,15005.6217,85.0114,17.9079,26.0424,6487.2873,11234.0343,0.0311,0.1998,50.0
train,vfw,2,896,70,13365.3823,69.9442,16.0524,25.5161,4106.6492,9626.8646,0.0383,0.3998,50.0
train,vfw,2,512,90,15561.5973,89.9418,22.8613,25.1472,6601.3159,10942.6927,0.0123,0.1333,50.0
train,vfw,1,896,99999,18969.3532,126.902,47.5725,24.3968,10085.0952,11225.8932,0.0014,0.0,50.0
train,vfw,3,640,60,12303.7444,59.9974,9.9799,25.2927,3753.5808,9718.4695,0.0919,0.5332,50.0
train,vfw,4,384,35,9458.0177,34.9996,6.4452,40.8211,978.9434,7794.7258,0.103,0.866,50.0
train,vfw,1,1024,90,15591.2461,89.9279,32.6006,24.7099,6911.3157,11330.8139,0.0241,0.1332,50.0
train,vfw,1,256,70,13335.8886,69.8468,44.8686,49.0517,4314.6162,9754.2846,0.0435,0.3997,49.0
train,vfw,4,640,100,16612.9248,100.0332,11.7995,28.7317,7602.793,11415.3778,0.0127,0.0008,50.0
train,vfw,4,1024,60,12283.9724,60.0371,7.7337,27.8085,3463.2357,9614.1398,0.2383,0.5344,49.0
train,vfw,1,512,25,8368.4,24.9547,25.2,23.8345,653.6667,8854.4444,0.0,1.0,50.0
train,vfw,4,768,40,10048.7606,40.0327,5.7419,28.2387,2590.4576,8911.5361,0.2353,0.7997,50.0
train,vfw,4,896,40,10073.0735,40.0142,6.9641,27.4887,1898.7417,8797.6056,0.2929,0.7999,49.0
train,vfw,4,384,45,10556.3501,44.9969,6.7131,41.0282,2519.5962,8439.1952,0.0893,0.7327,50.0
train,vfw,2,768,60,12310.6207,59.9718,15.6917,25.128,3406.8988,9377.1017,0.0331,0.5331,50.0
train,vfw,4,640,100,16618.0524,100.0262,12.2043,28.703,7624.3494,11372.0469,0.0383,0.0008,50.0
train,vfw,3,640,80,14457.9402,80.017,12.3487,25.4447,5573.2426,10862.5572,0.0299,0.2666,50.0
train,vfw,2,384,45,10631.9069,44.9918,14.1125,38.4422,2426.8637,9506.8656,0.0201,0.733,50.0
train,vfw,1,256,25,8457.3224,25.0122,33.8061,49.6587,985.2473,9265.1475,0.0872,0.9992,48.0
train,vfw,2,384,70,13363.3043,69.9727,20.1715,37.9223,4132.5979,9587.6303,0.0269,0.3998,50.0
train,vfw,3,384,85,14984.3194,84.9932,14.1137,38.3718,6048.4568,10299.264,0.0467,0.2,50.0
train,vfw,2,256,90,15546.1801,89.9972,24.9157,50.0339,6318.2024,10334.0245,0.1125,0.1332,50.0
train,vfw,1,640,99999,18996.2405,126.9714,55.0222,23.3311,9724.9243,10838.8162,0.0013,0.0,50.0
train,vfw,1,256,70,13344.4553,69.8479,45.4085,49.0741,4502.1133,9769.5162,0.1344,0.3997,49.0
train,vfw,4,256,100,16629.369,99.9688,12.3714,56.7976,7662.6449,11415.3778,0.0142,0.0,50.0
train,vfw,3,896,25,8516.9471,24.996,7.6252,25.1346,578.4696,7773.9902,0.4301,0.9994,50.0
train,vfw,4,384,95,16067.5267,94.9875,12.8556,42.8904,7088.6814,11086.3632,0.021,0.0666,50.0
train,vfw,1,512,40,10025.9964,39.9976,31.435,24.1213,2158.2201,9718.7998,0.0028,0.8,50.0
train,vfw,4,256,70,13335.5997,69.9723,7.9873,55.5733,4280.6063,9712.6413,0.0431,0.3997,50.0
train,vfw,4,1024,75,13906.0038,75.037,9.2971,27.8715,4848.2862,10097.0639,0.1542,0.3353,50.0
train,vfw,2,640,55,11763.1332,54.9723,16.1088,24.8847,3475.9723,9979.2224,0.0206,0.5999,50.0
train,vfw,4,256,70,13337.1976,69.9745,8.172,55.5871,5030.6617,10592.0737,0.0431,0.3997,50.0
train,vfw,4,1024,60,12281.7765,60.0441,8.7911,27.7274,4049.5737,10309.6782,0.2301,0.5344,49.0
train,vfw,1,640,90,15534.7694,89.9913,44.6598,24.8974,6069.6266,10393.2883,0.0153,0.1333,50.0
train,vfw,2,384,25,8447.6878,24.9985,12.8954,38.6769,676.7813,8930.1115,0.0459,0.9995,50.0
train,vfw,1,512,50,11124.6184,49.9858,33.6183,24.0355,2221.4501,8864.5424,0.0048,0.6667,50.0
train,vfw,4,1024,45,10646.5833,45.0162,8.3876,27.4779,2562.1707,9691.2462,0.3223,0.7336,49.0
train,vfw,2,384,35,9543.1018,34.9892,15.0701,38.9163,1827.9912,9490.5535,0.0417,0.8663,50.0
train,vfw,4,640,35,9459.055,34.9923,6.3264,27.712,1878.2582,7389.2859,0.1914,0.8661,50.0
train,vfw,2,768,65,12846.4033,64.9691,16.1741,25.2259,3740.3543,9355.6071,0.0308,0.4665,50.0
train,vfw,4,256,60,12245.0111,59.9923,7.236,55.2456,3995.114,10245.2851,0.0527,0.5329,50.0
train,vfw,2,256,100,16638.3333,99.9968,26.3889,49.5391,7374.6,11047.3333,0.0141,0.0,50.0
train,vfw,3,256,80,14429.0353,79.9796,17.3004,51.3916,5630.5787,9858.5978,0.0103,0.2667,50.0
train,vfw,4,896,50,11166.0291,50.0255,8.3719,27.7251,3281.294,9664.5115,0.2464,0.667,50.0
train,vfw,1,384,25,8414.3056,24.9807,30.1379,36.8777,783.4158,9012.7356,0.0436,0.9996,49.0
train,vfw,2,896,45,10692.1595,44.9901,13.8005,25.4285,2813.9387,9720.3598,0.0584,0.7329,50.0
train,vfw,1,768,95,16121.6355,94.9931,42.8261,24.7847,7119.8571,11001.3382,0.0953,0.0666,50.0
train,vfw,4,512,75,13834.0494,75.01,10.4005,28.3542,5264.9221,9969.2385,0.0602,0.3331,50.0
train,vfw,1,640,35,9496.7715,34.9723,26.316,24.0179,2067.5743,9742.936,0.0209,0.8665,50.0
train,vfw,1,1024,80,14493.1163,79.9331,28.5646,24.2756,5739.0637,10716.5407,0.0339,0.2665,50.0
train,vfw,1,256,99999,18952.7625,126.9355,60.672,49.5482,10216.9778,11415.3778,0.0015,0.0,50.0
train,vfw,1,256,40,10079.7465,39.9508,37.1287,49.4908,2153.9331,9354.0066,0.0413,0.7994,48.0
train,vfw,3,512,60,12305.1612,60.0066,10.2449,25.0381,3837.1188,9973.4555,0.0066,0.5333,50.0
train,vfw,4,512,99999,18962.9704,126.8537,14.6251,28.1127,10216.9778,11415.3778,0.0016,0.0,50.0
train,vfw,4,640,25,8349.1785,24.9669,7.0913,26.6472,363.5,5842.5556,0.2188,0.9992,50.0
train,vfw,2,640,35,9591.5825,34.9739,16.3038,24.4708,1439.3162,9193.1486,0.0234,0.8665,50.0
train,vfw,4,512,100,16605.9493,100.0106,12.6016,28.8279,6807.9616,10997.2642,0.0141,0.0,50.0
train,vfw,1,1024,35,9559.9064,34.9862,21.2799,23.659,1088.0755,9219.1823,0.0778,0.866,50.0
train,vfw,3,512,70,13379.1248,69.9991,10.4574,25.1462,4762.0742,10283.0527,0.0085,0.4,50.0
train,vfw,2,512,40,10130.2746,39.9732,14.6968,24.1743,1836.5225,9156.9739,0.0028,0.8,50.0
train,vfw,2,512,75,13933.7841,74.9582,19.9742,24.8354,5263.3156,10506.5752,0.0095,0.3333,50.0
train,vfw,3,384,65,12827.7015,64.9972,12.5243,38.3362,4349.3895,9571.8152,0.0075,0.4667,50.0
train,vfw,4,256,65,12797.596,64.9738,8.4725,55.511,4504.969,9698.4995,0.1466,0.4663,50.0
train,vfw,4,1024,50,11193.7747,50.0221,7.0267,27.6777,3395.6306,10261.4882,0.2943,0.6672,49.0
test,vfw,2,512,25,8469.5778,24.9892,10.9667,25.9557,401.7333,5779.0889,0.0616,0.9992,50.0
train,vfw,4,384,80,14414.3837,79.9762,10.2804,42.5125,6060.0802,10191.9233,0.0414,0.2665,50.0
train,vfw,4,256,65,12784.8241,64.971,10.0818,55.2775,4284.7572,10066.7198,0.0479,0.4663,50.0
train,vfw,3,384,60,12289.2997,59.9932,11.6518,38.391,4149.0832,9266.3018,0.0066,0.5333,50.0
train,vfw,4,640,65,12765.3503,65.0102,9.5629,28.111,3829.708,8678.9995,0.1096,0.4667,50.0
train,vfw,4,1024,80,14460.5538,80.0666,9.2547,27.8559,5134.5262,10256.5531,0.1262,0.2689,50.0
train,vfw,3,1024,85,15000.5425,84.9881,11.1433,26.4203,4760.8923,10020.6403,0.1119,0.1998,50.0
train,vfw,4,384,25,8342.8102,24.9914,5.2371,40.4181,469.0677,7635.3658,0.0,0.9992,50.0
train,vfw,1,768,99999,18982.5513,126.9361,54.3058,23.8808,10207.1845,11363.8209,0.0013,0.0,50.0
train,vfw,1,1024,65,12849.2005,64.9476,27.6543,23.8981,4115.2302,10209.3509,0.0485,0.4663,50.0
train,vfw,4,896,55,11712.0439,55.0284,8.0659,27.676,3065.6503,9250.5685,0.2232,0.6005,50.0
train,vfw,4,896,30,8983.7297,29.9961,5.6928,27.2592,374.6245,7659.9419,0.3393,0.9328,49.0
train,vfw,2,768,80,14471.7401,79.9795,16.1416,25.5975,5574.9127,10539.4482,0.0237,0.2666,50.0
train,vfw,1,896,45,10635.1723,44.968,25.9448,23.6895,2344.0769,9365.8254,0.052,0.7329,50.0
train,vfw,1,768,25,8409.4839,24.9566,19.9668,23.833,371.3,8446.2273,0.0438,0.9996,50.0
train,vfw,2,256,30,8936.4441,29.9838,13.8479,53.0226,1614.646,9020.4495,0.0866,0.9325,50.0
train,vfw,2,1024,100,16616.6224,99.9923,18.4294,26.1132,7576.7746,11327.1629,0.0141,0.0,50.0
train,vfw,2,1024,55,11759.617,54.9958,14.2238,25.6982,3570.5945,10551.7666,0.0660,0.5995,50.0
train,vfw,4,384,45,10559.6429,44.9966,7.7836,41.2593,2120.9008,8405.744,0.0893,0.7327,50.0
train,vfw,1,896,65,12833.3921,64.9694,31.0555,24.1579,4551.0298,10442.2947,0.0383,0.4664,50.0
train,vfw,1,512,50,11124.1733,49.995,33.6884,24.3713,3498.9176,10429.7412,0.0048,0.6667,50.0
train,vfw,4,768,90,15527.1477,90.0477,11.2031,28.3039,6360.5961,10718.9115,0.051,0.1347,50.0
train,vfw,4,256,95,16073.9982,94.9693,10.6239,56.5798,7043.2707,11325.2736,0.0177,0.0666,50.0
train,vfw,1,640,30,8943.533,29.9658,24.8521,23.9378,1266.8704,9009.3217,0.0214,0.9331,50.0
train,vfw,3,896,25,8540.8412,24.9855,7.4997,25.3109,1058.4069,6980.9794,0.6586,0.9994,50.0
train,vfw,4,512,55,11645.5892,54.9974,9.175,28.2386,3340.2143,7822.8078,0.1926,0.5995,50.0
train,vfw,2,768,75,13930.4432,74.9711,17.0689,25.4704,5442.0068,10389.5736,0.026,0.3332,50.0
train,vfw,4,768,90,15530.1554,90.0382,10.6347,28.238,5897.1176,10020.5251,0.0509,0.1347,50.0
train,vfw,2,1024,50,11233.2425,50.0059,13.1298,25.7379,2503.1045,9395.6929,0.071,0.6661,50.0
train,vfw,2,1024,95,16082.6159,95.0081,17.7332,25.9122,7248.3852,11262.7166,0.0198,0.0666,50.0
train,vfw,3,640,85,14993.7709,84.9976,11.6655,25.5787,5730.5658,10322.6233,0.0276,0.2,50.0
train,vfw,4,896,99999,18974.1821,126.8884,11.7177,27.2702,8995.1601,10031.7327,0.0015,0.0,50.0
train,vfw,2,640,70,13389.9372,69.9707,19.3249,25.2324,4927.7463,10521.4426,0.0184,0.3999,50.0
train,vfw,2,512,99999,18978.8667,127.0142,28.6667,25.1454,10180.6,11326.3556,0.0015,0.0,50.0
train,vfw,3,896,50,11211.7528,50.0155,9.404,25.2045,2006.5103,9107.6512,0.2467,0.6663,50.0
train,vfw,4,256,55,11694.5312,54.9823,8.2378,55.3944,3728.3151,10124.5393,0.0575,0.5995,50.0
train,vfw,2,384,50,11180.1782,49.9917,18.1936,37.9302,3102.8699,9859.3928,0.0353,0.6664,50.0
train,vfw,4,384,50,11103.8476,49.9718,9.6345,41.2013,2666.3366,8389.7303,0.0825,0.6661,50.0
train,vfw,3,640,80,14450.409,80.0152,11.8179,25.4135,5502.3321,10924.5926,0.0383,0.2666,50.0
train,vfw,2,768,25,8518.9713,24.9848,14.4241,24.7272,660.6357,9050.619,0.0497,0.9996,50.0
train,vfw,4,896,45,10625.6674,45.0406,7.365,27.3906,2824.4517,9467.2691,0.2696,0.7334,49.0
train,vfw,4,256,50,11139.6802,49.9764,8.2825,54.681,3126.5842,9808.7115,0.0623,0.6661,50.0
train,vfw,2,1024,80,14469.1504,79.9987,17.1974,25.9949,5691.3218,10535.3329,0.0982,0.2665,50.0
train,vfw,1,768,40,10071.0246,39.9831,26.6751,23.9505,2149.4041,9405.0369,0.069,0.7997,50.0
train,vfw,2,256,65,12775.9006,64.9714,19.4383,51.4165,3936.8847,9701.3761,0.0504,0.4662,50.0
train,vfw,4,1024,25,8469.7475,24.9984,5.7645,27.303,568.8568,8964.5826,0.4344,0.9992,49.0
train,vfw,1,1024,30,9019.8439,29.9859,19.8776,23.6574,1122.344,8876.872,0.1408,0.9326,50.0
train,vfw,4,256,99999,18984.9009,126.9488,12.96,53.007,7338.8718,8364.3111,0.0012,0.0,50.0
train,vfw,3,1024,45,10694.2952,45.0087,8.5581,25.8033,2179.6865,8141.9198,0.6012,0.7327,50.0
train,vfw,1,1024,70,13388.2571,69.9121,29.867,23.4355,4127.6201,9626.127,0.0436,0.3997,50.0
train,vfw,4,640,60,12206.6681,59.9984,9.8226,27.6,3423.365,8430.7913,0.1233,0.5333,50.0
train,vfw,4,896,100,16617.87,100.0385,11.322,28.3476,7086.2787,10809.0707,0.0141,0.0025,50.0
train,vfw,4,640,75,13859.529,75.0064,12.3486,28.1183,5246.4727,9819.1532,0.0823,0.3336,50.0
train,vfw,2,384,99999,18966.5316,126.9727,31.2264,37.6335,8209.9455,9237.9117,0.0015,0.0,50.0
train,vfw,1,768,25,8419.6425,24.9708,21.9323,23.8779,384.7,8505.7716,0.0438,0.9996,50.0
train,vfw,1,640,35,9493.7403,34.9719,26.2938,23.9102,1324.4427,8929.3915,0.013,0.8665,50.0
train,vfw,1,768,40,10073.9688,39.9694,25.4346,23.6976,1029.9808,8257.9377,0.0378,0.7997,50.0
train,vfw,4,512,90,15504.0427,90.0021,11.7318,28.9047,6907.5674,10945.4063,0.0318,0.1332,50.0
train,vfw,2,384,35,9537.8982,34.9913,14.5515,38.4863,1405.2319,9028.2437,0.0417,0.8663,50.0
train,vfw,4,384,30,8911.2011,29.9919,5.2241,40.9529,1655.5289,8264.8598,0.1098,0.9326,50.0
train,vfw,4,384,30,8914.7469,30.0097,5.0083,41.2461,1305.2065,7867.5625,0.1098,0.9326,50.0
train,vfw,4,1024,50,11194.2901,50.025,7.0926,27.5379,2522.018,9291.3996,0.2943,0.6672,49.0
train,vfw,1,640,45,10597.6841,44.9776,30.675,23.9484,2087.3844,9076.9133,0.0198,0.7332,50.0
train,vfw,4,1024,99999,18981.1896,126.9228,10.4633,27.9639,10216.9778,11322.3153,0.0016,0.0,50.0
train,vfw,1,256,45,10629.0718,44.9356,37.4654,49.5007,2862.3578,9385.3408,0.0678,0.7327,49.0
train,vfw,2,1024,95,16076.7029,94.9902,17.8999,26.0549,6645.5084,10650.1042,0.0198,0.0666,50.0
train,vfw,3,896,99999,18965.9717,126.9526,19.9098,27.2411,9808.0675,10849.1723,0.0015,0.0,50.0
train,vfw,1,896,95,16128.3974,94.962,38.8011,24.4327,7353.3374,11415.3778,0.0177,0.0666,50.0
train,vfw,3,256,50,11195.5206,49.9973,12.7159,51.971,2899.3723,7945.2465,0.0047,0.6667,50.0
train,vfw,1,512,40,10028.1135,39.9787,30.9601,24.3994,2482.1269,9536.6424,0.0029,0.8,50.0
train,vfw,3,512,45,10690.2163,44.9986,8.7689,24.9106,2304.6822,9462.5727,0.0038,0.7333,50.0
train,vfw,3,1024,55,11762.1665,55.0058,10.0422,25.6179,2495.6665,8844.8318,0.3718,0.5995,50.0
train,vfw,1,384,35,9507.8846,34.9647,33.3168,36.568,1129.3477,8704.1885,0.0397,0.8663,49.0
train,vfw,2,1024,25,8524.6313,24.9659,12.0848,25.478,371.5,8649.5833,0.0994,0.9992,50.0
train,vfw,4,896,35,9520.3843,34.9972,6.9575,27.5112,1583.7822,8689.6417,0.3161,0.8663,49.0
train,vfw,1,512,55,11680.974,55.0154,36.8043,24.4834,3970.0068,10491.9137,0.0057,0.6,50.0
train,vfw,3,512,85,14990.7417,85.0008,11.563,25.2282,5662.2614,10212.3078,0.0114,0.2,50.0
train,vfw,1,1024,80,14490.3409,79.9181,30.5713,24.1038,5408.5895,10347.4332,0.0339,0.2665,50.0
train,vfw,3,1024,60,12307.6351,59.9849,10.2956,26.1076,3856.7647,8944.7013,0.3899,0.5329,50.0
train,vfw,4,640,60,12207.8823,59.9911,8.2964,27.8911,3005.2239,7962.8484,0.1232,0.5333,50.0
train,vfw,3,768,75,13938.4142,75.0041,11.5982,25.6693,4382.2955,9411.4283,0.2764,0.3332,50.0
train,vfw,1,640,100,16653.4062,100.0455,48.8934,25.0872,7973.8727,11415.3778,0.0164,0.0,50.0
train,vfw,2,1024,80,14459.2317,79.9849,19.4596,25.714,5604.2154,10604.3962,0.0368,0.2665,50.0
train,vfw,4,1024,25,8461.1071,24.9929,5.1626,27.2478,360.5,8613.6547,0.3589,0.9992,49.0
train,vfw,1,512,70,13337.431,70.0339,41.4771,24.7043,4531.2876,10073.9411,0.0086,0.4,50.0
train,vfw,2,512,90,15543.2703,89.8996,21.9394,25.0632,5952.9135,10207.5255,0.0123,0.1333,50.0
train,vfw,1,256,70,13333.4648,69.8545,44.7517,48.8626,4867.9555,10343.4551,0.0435,0.3997,49.0
train,vfw,1,256,99999,18950.3247,126.9189,60.9846,49.7076,10209.6168,11165.3885,0.064,0.0,50.0
train,vfw,1,512,85,14990.8148,85.0641,46.6718,24.9553,5823.3178,10471.6894,0.0114,0.2,50.0
train,vfw,2,512,45,10669.7706,44.9568,17.7431,24.3819,2549.4599,9431.1048,0.0037,0.7333,50.0
train,vfw,3,1024,100,16634.6755,99.997,12.5603,27.0377,6770.8942,11030.9316,0.0139,0.0,50.0
train,vfw,3,896,100,16629.3743,100.0176,14.9122,26.5584,6437.1251,11207.3671,0.0141,0.0,50.0
train,vfw,3,768,55,11757.8798,54.9721,9.593,25.432,2842.5892,8691.3546,0.2324,0.5998,50.0
train,vfw,1,384,85,14981.3477,84.929,47.6413,36.9165,6668.3519,10758.8297,0.0202,0.1999,50.0
train,vfw,1,512,100,16645.3672,100.0923,52.39,25.2048,7154.1645,10926.0414,0.0143,0.0,50.0
train,vfw,2,512,70,13387.6537,69.945,18.7811,24.9018,4987.5039,10195.279,0.0085,0.4,50.0
train,vfw,2,1024,45,10692.2135,44.9858,13.7033,25.792,2878.6204,9721.5207,0.0766,0.7327,50.0
train,vfw,2,384,99999,18972.1347,126.9886,29.7498,38.1163,8463.3486,9525.9098,0.0015,0.0,50.0
train,vfw,4,896,25,8437.1817,25.0126,5.0153,27.8296,1004.6001,8651.1842,0.3625,0.9992,49.0
train,vfw,1,1024,99999,18972.1258,126.8939,44.9788,24.7803,10093.7369,11229.1291,0.0015,0.0,50.0
train,vfw,2,512,95,16102.5282,94.9466,22.275,24.8343,7164.0022,11177.8217,0.0133,0.0667,50.0
train,vfw,3,1024,95,16089.2423,94.9921,13.0795,26.8526,6971.1013,11415.3778,0.0254,0.0666,50.0
train,vfw,1,384,70,13337.3868,69.9405,43.0713,36.9161,4923.1779,10254.9126,0.026,0.3998,50.0
train,vfw,4,768,75,13882.2404,75.0217,9.829,27.8556,4489.6686,9231.4691,0.1063,0.3342,50.0
train,vfw,3,512,50,11225.0742,49.984,9.6831,24.5982,2704.2501,9426.4374,0.0047,0.6667,50.0
train,vfw,1,512,35,9474.5556,34.9777,28.7107,24.0564,1736.535,9376.2417,0.0019,0.8667,50.0
train,vfw,3,512,45,10696.0502,45.0125,8.3284,24.7002,2386.4565,9433.8267,0.0038,0.7333,50.0
train,vfw,3,896,45,10659.161,45.0082,8.003,25.0579,2806.1023,9551.733,0.1617,0.7329,50.0
train,vfw,4,256,55,11690.8213,54.9848,6.5979,55.1372,2839.1671,9125.3559,0.0575,0.5995,50.0
train,vfw,4,512,85,14951.8334,85.002,11.4196,28.8267,6388.3304,10528.2546,0.0407,0.1998,50.0
train,vfw,2,1024,100,16602.29,99.958,17.7015,26.1756,6988.4129,10654.866,0.0141,0.0,50.0
train,vfw,4,512,45,10533.0218,44.9928,8.5014,27.7643,2281.8307,7102.0623,0.1631,0.7327,50.0
